1280::Charles Leavitt
1281::Charles Lederer
1282::Charles Martin Smith
1283::Charles Mauu
1284::Charles McGraw
1285::Charles McKeown
1286::Charles Minsky
1287::Charles Napier
1288::Charles P. Boyle
1289::Charles Q. Murphy
1290::Charles Randolph
1291::Charles Rocket
1292::Charles Rosher
1293::Charles Ruggles
1294::Charles S. Dutton
1295::Charles Schnee
1296::Charles Smith
1297::Charles Strouse
1298::Charles Walker
1299::Charles Watts
1300::Charles Williams
1301::Charley Boorman
1302::Charley Grapewin
1303::Charlie Bewley
1304::Charlie Hunnam
1305::Charlie Kaufman
1306::Charlie Korsmo
1307::Charlie Martin Smith
1308::Charlie O'Connell
1309::Charlie Owens
1310::Charlie Parker
1311::Charlie Sheen
1312::Charlie Tahan
1313::Charlize Theron
1314::Charlotte Ayanna
1315::Charlotte Coleman
1316::Charlotte Gainsbourg
1317::Charlotte Hope
1318::Charlotte Prior
1319::Charlotte Rae
1320::Charlotte Riley
1321::Charlton Heston
1322::Charly Hübner
1323::Charmian Carr
1324::Charmian May
1325::Chase Sprague
1326::Chazz Palminteri
1327::Chee Thao
1328::Cheech Marin
1329::Chelah Horsdal
1330::Chelcie Ross
1331::Chelsea Field
1332::Chema de la Peña
1333::Cher
1334::Cheri Oteri
1335::Cherie Lunghi
1336::Cherry Jones
1337::Cheryl Hines
1338::Chester Conklin
1339::Chi McBride
1340::Chiaki Kuriyama
1341::Chico Marx
1342::Chief Dan George
1343::Chill Wills
1344::Chin Chi-Ang
1345::Chin Han
1346::Chiquito de la Calzada
1347::Chiwetel Ejiofor
1348::Chloë Grace Moretz
1349::Chloë Sevigny
1350::Choi Jeong-ho
1351::Chow Po-Chun
1352::Chow Yun-Fat
1353::Chris Bacon
1354::Chris Bauer
1355::Chris Browning
1356::Chris Buck
1357::Chris Coghill
1358::Chris Columbus
1359::Chris Cooper
1360::Chris D'Arienzo
1361::Chris Elliott
1362::Chris Ellis
1363::Chris Evans
1364::Chris Hemsworth
1365::Chris Klein
1366::Chris Larkin
1367::Chris Lowell
1368::Chris Marquette
1369::Chris Menges
1370::Chris Messina
1371::Chris Miller
1372::Chris Mulkey
1373::Chris Noth
1374::Chris O'Donnell
1375::Chris Owen
1376::Chris Penn
1377::Chris Petoyan
1378::Chris Pine
1379::Chris Pratt
1380::Chris Rankin
1381::Chris Renaud
1382::Chris Rock
1383::Chris Sanders
1384::Chris Sarandon
1385::Chris Tucker
1386::Chris Warren Jr.
1387::Chris Webb
1388::Chris Wedge
1389::Chris Weitz
1390::Chris Williams
1391::Chris Willow Bird
1392::Chris Wilson
1393::Christian Ameri
1394::Christian Bale
1395::Christian Berkel
1396::Christian Conrad
1397::Christian Coulson
1398::Christian Serratos
1399::Christian Slater
1400::Christiane Paul
1401::Christina Aguilera
1402::Christina Applegate
1403::Christina Eleusiniotis
1404::Christina Hargreaves
1405::Christina Jastrzembska
1406::Christina Milian
1407::Christina Ricci
1408::Christina Welsh
1409::Christine Adams
1410::Christine Baranski
1411::Christine Ebersole
1412::Christine Seabrook
1413::Christine Taylor
1414::Christoph Waltz
1415::Christophe Barratier
1416::Christophe Beck
1417::Christopher Allen Nelson
1418::Christopher Cain
1419::Christopher Carley
1420::Christopher Challis
1421::Christopher Crowe
1422::Christopher De Vore
1423::Christopher Doohan
1424::Christopher Doyle
1425::Christopher Eccleston
1426::Christopher Faldona
1427::Christopher Gartin
1428::Christopher George
1429::Christopher Gordon
1430::Christopher Gore
1431::Christopher Guest
1432::Christopher Gunning
1433::Christopher Hampton
1434::Christopher John Fields
1435::Christopher Kroon
1436::Christopher Kyle
1437::Christopher Lambert
1438::Christopher Lee
1439::Christopher Lennertz
1440::Christopher Lloyd
1441::Christopher Malcolm
1442::Christopher Markus
1443::Christopher McDonald
1444::Christopher McQuarrie
1445::Christopher Meloni
1446::Christopher Mintz-Plasse
1447::Christopher Mitchum
1448::Christopher Nolan
1449::Christopher Plummer
1450::Christopher Reeve
1451::Christopher Sanders
1452::Christopher Villiers
1453::Christopher Walken
1454::Christopher Whalen
1455::Christopher Young
1456::Christos Voudouris
1457::Chubby Johnson
1458::Chuck Connors
1459::Chuck Hayward
1460::Chuck Low
1461::Chuck Pfarrer
1462::Chuck Russell
1463::Chuck Sheetz
1464::Chus Lampreave
1465::Ciaran Hinds
1466::Ciarán Hinds
1467::Cicely Tyson
1468::Cillian Murphy
1469::Cinco Paul
1470::Cindy Cheung
1471::Cindy Margolis
1472::Claire Danes
1473::Claire Forlani
1474::Claire Maurier
1475::Claire Rushbrook
1476::Claire Trevor
1477::Claire-Hope Ashitey
1478::Clancy Brown
1479::Clancy Cooper
1480::Clara Blandick
1481::Clara Pradas
1482::Clara Segura
1483::Clare Kilner
1484::Clark Duke
1485::Clark Gable
1486::Clark Gregg
1487::Claude Akins
1488::Claude Dauphin
1489::Claude Jarman Jr.
1490::Claude Rains
1491::Claude-Michel Schönberg
1492::Claudette Colbert
1493::Claudette Maille
1494::Claudia Black
1495::Claudia Cardinale
1496::Claudia Coronel
1497::Claudia Gerini
1498::Claudia Otero
1499::Claudia Schiffer
1500::Claudia Wells
1501::Claudine Longet
1502::Claudio Ermelli
1503::Claudio Miranda
1504::Claudio Scarchilli
1505::Clayne Crawford
1506::Clayton Watson
1507::Clea DuVall
1508::Clem Caserta
1509::Cleo King
1510::Cliff Curtis
1511::Cliff Eidelman
1512::Cliff Gorman
1513::Cliff Hollingsworth
1514::Cliff Osmond
1515::Cliff Robertson
1516::Clifton Collins Jr.
1517::Clifton Powell
1518::Clint Allen
1519::Clint Eastwood
1520::Clint Howard
1521::Clint Mansell
1522::Clinton Shorter
1523::Clive Carter
1524::Clive Francis
1525::Clive Merrison
1526::Clive Moss
1527::Clive Owen
1528::Clive Russell
1529::Clive Swift
1530::Clive Tickner
1531::Cloris Leachman
1532::Clotilde Courau
1533::Clotilde Mollet
1534::Clyde Bruckman
1535::Clyde Geronimi
1536::Clémence Poésy
1537::Cobie Smulders
1538::Cole Hauser
1539::Coleen Gray
1540::Colin Farrell
1541::Colin Firth
1542::Colin Friels
1543::Colin Hanks
1544::Colin McFarlane
1545::Colin Patrick Lynch
1546::Colin Stinton
1547::Colin Strause
1548::Colleen Camp
1549::Colleen Dewhurst
1550::Colleen McCauley
1551::Collette Wolfe
1552::Collin Chou
1553::Colm Feore
1554::Colm Meaney
1555::Colm Wilkinson
1556::Connie Booth
1557::Connie Gilchrist
1558::Connie Nielsen
1559::Connie Sawyer
1560::Connie Van
1561::Connor Cruise
1562::Connor Paolo
1563::Connor Price
1564::Conor Donovan
1565::Conrad Hall
1566::Conrad L. Hall
1567::Conrad Veidt
1568::Conrad Vernon
1569::Constance Towers
1570::Coolio
1571::Cooper Huckabee
1572::Corbin Bleu
1573::Corey Feldman
1574::Corey Johnson
1575::Corey Mandell
1576::Corey Stoll
1577::Corey Yuen
1578::Corin Redgrave
1579::Corinna Tsopei
1580::Corinne Calvet
1581::Corinne Cole
1582::Cormac Wibberley
1583::Cory Hardrict
1584::Cosima Shaw
1585::Coté Soler
1586::Courteney Cox
1587::Courtney B. Vance
1588::Courtney Eaton
1589::Courtney Gains
1590::Courtney Solomon
1591::Craig Armstrong
1592::Craig Bierko
1593::Craig Damon
1594::Craig Mazin
1595::Craig Parker
1596::Craig Pearce
1597::Craig Roberts
1598::Craig Storper
1599::Craig T. Nelson
1600::Craig Thomas
1601::Crispin Glover
1602::Crista Flanagan
1603::Cristian Mercado
1604::Cristin Milioti
1605::Cristina Do Rego
1606::Cristina Marcos
1607::Cristina Tárrega
1608::Crystal Mantecon
1609::Crystal Reed
1610::Cuba Gooding Jr.
1611::Cullen Blaine
1612::Cullen Moss
1613::Curt Bois
1614::Curtis Armstrong
1615::Cybill Shepherd
1616::Cyd Charisse
1617::Cynthia Ettinger
1618::Cynthia Loebe
1619::Cynthia Nixon
1620::Cynthia Rhodes
1621::Cyril Cusack
1622::Cyril Hume
1623::Cyril Mendy
1624::Cyril Mockridge
1625::Cyril Raymond
1626::Céline Garcia
1627::César Charlone
1628::César Romero
1629::César Varona
1630::D.D. Beauchamp
1631::D.J. Cotrona
1632::D.M. Marshman Jr.
1633::D.R. Nanayakkara
1634::Dabbs Greer
1635::Dabney Coleman
1636::Dagoberto Gama
1637::Daisuke Katô
1638::Daisy Donovan
1639::Dakota Fanning
1640::Dale Dye
1641::Dale Van Every
1642::Dale Wasserman
1643::Dalia Hernández
1644::Dallas Roberts
1645::Dalton Trumbo
1646::Damian Chapa
1647::Damian Lewis
1648::Damian O'Hare
1649::Damian Shannon
1650::Damián Ramos
1651::Damon Lindelof
1652::Damon Thomas
1653::Damon Wayans
1654::Dan Aykroyd
1655::Dan Bucatinsky
1656::Dan Castellaneta
1657::Dan Dailey
1658::Dan Duryea
1659::Dan Flannery
1660::Dan Fogelman
1661::Dan Gordon
1662::Dan Greaney
1663::Dan Hageman
1664::Dan Harmon
1665::Dan Hedaya
1666::Dan Joffre
1667::Dan Lauria
1668::Dan Laustsen
1669::Dan Marino
1670::Dan Mazer
1671::Dan Mudford
1672::Dan O'Bannon
1673::Dan O'Herlihy
1674::Dan Seymour
1675::Dan Sturkie
1676::Dana Andrews
1677::Dana Delany
1678::Dana Fox
1679::Dana Fuchs
1680::Dana Ivey
1681::Dana Ivy
1682::Dana Kaminski
1683::Dana Michelle Gourrier
1684::Dana Moravkova
1685::Dana Stevens
1686::Dana Wynter
1687::Dani Martín
1688::Daniel Aguirre
1689::Daniel Aranyó
1690::Daniel Bernhardt
1691::Daniel Berrigan
1692::Daniel Brocklebank
1693::Daniel Brühl
1694::Daniel Clark
1695::Daniel Craig
1696::Daniel Cudmore
1697::Daniel Dae Kim
1698::Daniel Day-Lewis
1699::Daniel G. Sullivan
1700::Daniel Gerson
1701::Daniel Gillies
1702::Daniel Greene
1703::Daniel Heredero
1704::Daniel Hidalgo
1705::Daniel Huttlestone
1706::Daniel L. Fapp
1707::Daniel Mainwaring
1708::Daniel Martín
1709::Daniel Mays
1710::Daniel Mindel
1711::Daniel Monzón
1712::Daniel Myrick
1713::Daniel Pearl
1714::Daniel Prévost
1715::Daniel Radcliffe
1716::Daniel Richter
1717::Daniel Roebuck
1718::Daniel Spink
1719::Daniel Stern
1720::Daniel Sunjata
1721::Daniel Taradash
1722::Daniele Amfitheatrof
1723::Danielle Harris
1724::Danielle Yu
1725::Danny Aiello
1726::Danny Boyle
1727::Danny Cohen
1728::Danny Cooksey
1729::Danny Cunningham
1730::Danny DeVito
1731::Danny Elfman
1732::Danny Glover
1733::Danny Huston
1734::Danny Leiner
1735::Danny Masterson
1736::Danny Nucci
1737::Danny Rubin
1738::Danny Trejo
1739::Danny Webb
1740::Dante Basco
1741::Dante Maggio
1742::Dante Spinotti
1743::Danuse Ktrestova
1744::Dany Boon
1745::Dario Argento
1746::Dario Marianelli
1747::Darius Khondji
1748::Dariusz Wolski
1749::Darla Fay
1750::Darlene Love
1751::Darrell Foster
1752::Darrell Hammond
1753::Darren Aronofsky
1754::Darren Lynn Bousman
1755::Darren Shahlavi
1756::Darren Smith
1757::Daryl Hannah
1758::Daryl Mitchell
1759::Daryn Okada
1760::Darío Paso
1761::Dash Mihok
1762::Dave Alex Riddett
1763::Dave Barry
1764::Dave Callaham
1765::Dave Chappelle
1766::Dave Finnegan
1767::Dave Franco
1768::Dave Grusin
1769::Dave Hill
1770::Dave Humphries
1771::Dave Legeno
1772::Dave Parker
1773::Dave Sheridan
1774::Daveigh Chase
1775::Davenia McFadden
1776::David A. Newman
1777::David A. Stewart
1778::David Abel
1779::David Alan Basche
1780::David Alan Grier
1781::David Allen Brooks
1782::David Amram
1783::David Andrews
1784::David Arata
1785::David Arnold
1786::David Arquette
1787::David Auburn
1788::David Ayer
1789::David Bailie
1790::David Bean
1791::David Benioff
1792::David Bower
1793::David Bowers
1794::David Bowie
1795::David Bradley
1796::David Bringham
1797::David Burns
1798::David Buttolph
1799::David Cantolla
1800::David Carradine
1801::David Caruso
1802::David Chappe
1803::David Clennon
1804::David Cronenberg
1805::David Cross
1806::David Darlow
1807::David Dayan Fisher
1808::David Denman
1809::David Di Nápoli
1810::David Duchovny
1811::David Duncan
1812::David Eggby
1813::David Fernández
1814::David Fincher
1815::David Franzoni
1816::David Gallagher
1817::David Gant
1818::David Giler
1819::David Goelz
1820::David Gulpilil
1821::David Gyasi
1822::David Haig
1823::David Hand
1824::David Harbour
1825::David Hare
1826::David Harewood
1827::David Hartley
1828::David Hayman
1829::David Hayter
1830::David Hemmings
1831::David Herman
1832::David Hewlett
1833::David Hirschfelder
1834::David Hogan
1835::David Huband
1836::David Huddleston
1837::David Hurst
1838::David Hyde Pierce
1839::David Insley
1840::David James
1841::David Keith
1842::David Kelly
1843::David Kitay
1844::David Klein
1845::David Koechner
1846::David Koepp
1847::David Kross
1848::David Krumholtz
1849::David L. Lander
1850::David Lawrence
1851::David Lean
1852::David Lee Smith
1853::David Lewis
1854::David Lynch
1855::David M. Dunlap
1856::David Magee
1857::David Mamet
1858::David Marconi
1859::David Margulies
1860::David McCallum
1861::David McKenna
1862::David Menkes
1863::David Morris
1864::David Morse
1865::David N. Twohy
1866::David N. Weiss
1867::David Nelson
1868::David Newman
1869::David Nicholls
1870::David O'Hara
1871::David O. Russell
1872::David O. Selznick
1873::David Ogden Stiers
1874::David Oyelowo
1875::David Paetkau
1876::David Palffy
1877::David Peoples
1878::David Pirner
1879::David Proval
1880::David Prowse
1881::David R. Ellis
1882::David Rasche
1883::David Reynolds
1884::David Robbins
1885::David Rose
1886::David S. Goyer
1887::David S. Howard
1888::David S. Ward
1889::David Sanborn
1890::David Sardy
1891::David Schneider
1892::David Schofield
1893::David Schwimmer
1894::David Serrano
1895::David Sheiner
1896::David Silverman
1897::David Slade
1898::David Sparrow
1899::David Steen
1900::David Steinberg
1901::David Strathairn
1902::David Tattersall
1903::David Tennant
1904::David Thewlis
1905::David Thornton
1906::David Threlfall
1907::David Tomlinson
1908::David Trueba
1909::David Twohy
1910::David Von Ancken
1911::David Warbeck
1912::David Warner
1913::David Warshofsky
1914::David Watkin
1915::David Wayne
1916::David Webb Peoples
1917::David Weisberg
1918::David Wenham
1919::David Whalen
1920::David White
1921::David Winters
1922::David X. Cohen
1923::David Yates
1924::David Yip
1925::David Zayas
1926::David Zucker
1927::Dawn French
1928::Dayo Okeniyi
1929::DeForest Kelley
1930::Dean Craig
1931::Dean Cundey
1932::Dean DeBlois
1933::Dean Devlin
1934::Dean Martin
1935::Dean McDermott
1936::Dean Norris
1937::Dean O'Gorman
1938::Dean Pitchford
1939::Dean R. Brooks
1940::Dean Reisner
1941::Dean Semler
1942::Dean Stockwell
1943::Dean Winters
1944::Deanna Oliver
1945::Dearbhla Molloy
1946::Debbie Lee Carrington
1947::Debbie Reynolds
1948::Debi Mazar
1949::Deborah Harry
1950::Deborah Kaplan
1951::Deborah Kerr
1952::Deborah Lurie
1953::Deborah Moggach
1954::Deborah Rush
1955::Debra Christofferson
1956::Debra Messing
1957::Debra Monk
1958::Debra Mooney
1959::Debra Paget
1960::Debra Winger
1961::Declan Quinn
1962::Dee Barton
1963::Dee Wallace
1964::Deep Roy
1965::Deirdre Costello
1966::Deirdre O'Connell
1967::Del Close
1968::Del Connell
1969::Del Zamora
1970::Delia Ephron
1971::Delle Bolton
1972::Delmer Daves
1973::Delos V. Smith
1974::Delphine Pacific
1975::Delroy Lindo
1976::Delta Burke
1977::Demetra Hampton
1978::Demi Moore
1979::Deming Wang
1980::Denholm Elliott
1981::Denis Chavert
1982::Denis Conway
1983::Denis Forest
1984::Denis Lavant
1985::Denis Lawson
1986::Denis Menochet
1987::Denis O'Hare
1988::Denise Darcel
1989::Denise Faye
1990::Denise Richards
1991::Dennis Burkley
1992::Dennis Christopher
1993::Dennis Drake
1994::Dennis Dugan
1995::Dennis Farina
1996::Dennis Franz
1997::Dennis Gansel
1998::Dennis Haysbert
1999::Dennis Holahan
2000::Dennis Hopper
2001::Dennis Quaid
2002::Dennis Shryack
2003::Denver Pyle
2004::Denys Ayling
2005::Denzel Washington
2006::Dereck Vanlint
2007::Derek Cianfrance
2008::Derek Haas
2009::Derek Jacobi
2010::Derek Luke
2011::Derek Rogers
2012::Derek Webster
2013::Dermot Crowley
2014::Dermot Mulroney
2015::Derrick O'Connor
2016::Desiree Marie Velez
2017::Desmond Dube
2018::Desmond Harrington
2019::Dev Patel
2020::Devin Ratray
2021::Devon Aoki
2022::Devon Conti
2023::Devon Murray
2024::Devon Sawa
2025::Devotchka
2026::Dewey Weber
2027::Dexter Fletcher
2028::Diablo Cody
2029::Diana Hardcastle
2030::Diana Ossana
2031::Diana Rabito
2032::Diana Rein
2033::Diana Rigg
2034::Diana-Maria Riva
2035::Diane Baker
2036::Diane Cilento
2037::Diane Drake
2038::Diane Keaton
2039::Diane Kruger
2040::Diane Lane
2041::Diane Strom
2042::Diane Thomas
2043::Diane Venora
2044::Dianna Agron
2045::Dianne Wiest
2046::Dick Bush
2047::Dick Clement
2048::Dick Crockett
2049::Dick Durock
2050::Dick Huemer
2051::Dick Hyman
2052::Dick Kelsey
2053::Dick Kratina
2054::Dick Massey
2055::Dick Miller
2056::Dick O'Neill
2057::Dick Pope
2058::Dick Richard
2059::Dick Van Dyke
2060::Dick van Dyke
2061::Dickie Humphreys
2062::Didi Conn
2063::Diedrich Bader
2064::Diego Boneta
2065::Diego Luna
2066::Diego Martín
2067::Diego París
2068::Diki Lerner
2069::Dileep Rao
2070::Dima Kortishev
2071::Dimitri Diatchenko
2072::Dimitri Tiomkin
2073::Dina Meyer
2074::Dina Spybey
2075::Dinah Manoff
2076::Dinara Drukarova
2077::Dion Beebe
2078::Djimon Hounsou
2079::Doc Duhame
2080::Doghmi Larbi
2081::Dolores García
2082::Dolores Gray
2083::Dolores Michaels
2084::Dolph Lundgren
2085::Domhnall Gleeson
2086::Dominic Chianese
2087::Dominic Cooper
2088::Dominic Frontieree
2089::Dominic Monaghan
2090::Dominic Power
2091::Dominic Purcell
2092::Dominic Sena
2093::Dominic West
2094::Dominique Bettenfeld
2095::Dominique Delguste
2096::Dominique Gentil
2097::Dominique Joos
2098::Dominique McElligott
2099::Dominique Pinon
2100::Dominique Swain
2101::Don 'The Dragon' Wilson
2102::Don Baker
2103::Don Bluth
2104::Don Burgess
2105::Don Cheadle
2106::Don DaGradi
2107::Don Dacus
2108::Don Davis
2109::Don Fellows
2110::Don Gordon
2111::Don Henderson
2112::Don Johnson
2113::Don McGuire
2114::Don McManus
2115::Don Novello
2116::Don Siegel
2117::Don Thompson
2118::DonDon MacPherson
2119::Donal Donnelly
2120::Donal Logue
2121::Donald "Duck" Dunn
2122::Donald Crisp
2123::Donald Douglas
2124::Donald E. Stewart
2125::Donald E. Thorin
2126::Donald Faison
2127::Donald Gallaher
2128::Donald McAlpine
2129::Donald McEnery
2130::Donald Meek
2131::Donald Moffat
2132::Donald O'Connor
2133::Donald Ogden Stewart
2134::Donald Peterman
2135::Donald Petrie
2136::Donald Pleasence
2137::Donald Sutherland
2138::Donald Thorin
2139::Donald Wolfit
2140::Donatas Banionis
2141::Dong-Won Seo
2142::Donna Air
2143::Donna Murphy
2144::Donna Pescow
2145::Donna Powers
2146::Donna Reed
2147::Donnie Wahlberg
2148::Dooley Wilson
2149::Doria Anselmo
2150::Dorian Missick
2151::Dorie Barton
2152::Doris Belack
2153::Doris Davenport
2154::Doris Lloyd
2155::Doro Merande
2156::Dorothy Adams
2157::Dorothy Ann Blak
2158::Dorothy Comingore
2159::Dorothy Kingsley
2160::Dorothy Malone
2161::Dorsey Wright
2162::Doua Moua
2163::Doug Chamberlin
2164::Doug Hutchison
2165::Doug Liman
2166::Doug McClure
2167::Doug Miro
2168::Doug Rand
2169::Doug Richardson
2170::Doug Savant
2171::Douglas Cook
2172::Douglas Day Stewart
2173::Douglas Fowley
2174::Douglas Hodge
2175::Douglas Milsome
2176::Douglas Pipes
2177::Douglas Silva
2178::Douglas Slocombe
2179::Douglas Weston
2180::Douglass Watson
2181::Dougray Scott
2182::Dovima
2183::Dr. Dre
2184::Dr. Phillip C. McGraw
2185::Dragomir Mrsic
2186::Drake Doremus
2187::Drake Sather
2188::Dran Hamilton
2189::Dreama Walker
2190::Drew Barrymore
2191::Drewe Henley
2192::Duane Whitaker
2193::Dub Taylor
2194::Dudley Nichols
2195::Duke Callaghan
2196::Duna Jové
2197::Duncan Jones
2198::Dunia Saldívar
2199::Dustin Hoffman
2200::Dustin O'Halloran
2201::Dwayne "The Rock" Johnson
2202::Dwight Ewell
2203::Dwight Taylor
2204::Dwight Yoakam
2205::Dylan Baker
2206::Dylan Bruno
2207::Dylan Kussman
2208::Dylan Moran
2209::Dylan Walsh
2210::E.G. Marshall
2211::E.J. Peaker
2212::Earl Boen
2213::Earl Felton
2214::Earl Holliman
2215::Earl Hurd
2216::Earl Mac Rauch
2217::Ed Agresti
2218::Ed Anders
2219::Ed Begley
2220::Ed Corbin
2221::Ed Cortes
2222::Ed Decter
2223::Ed Harris
2224::Ed Helms
2225::Ed Lauter
2226::Ed Naha
2227::Ed Sanders
2228::Ed Shearmur
2229::Ed Solomon
2230::Ed Stoppard
2231::Ed Westwick
2232::Ed Wynn
2233::Edd Byrnes
2234::Eddie Albert
2235::Eddie Alderson
2236::Eddie Bo Smith Jr.
2237::Eddie Deezen
2238::Eddie Griffin
2239::Eddie Izzard
2240::Eddie Kaye Thomas
2241::Eddie Littlesky
2242::Eddie Marsan
2243::Eddie Murphy
2244::Eddie Redmayne
2245::Eddie Tagoe
2246::Eddie Vedder
2247::Eddra Gale
2248::Eddy Chandler
2249::Eden Riegel
2250::Edgar Alan Wolfe
2251::Edgar Buchanan
2252::Edgar Kennedy
2253::Edgar Ramirez
2254::Edgar Wright
2255::Edi Gathegi
2256::Edie Adams
2257::Edmond O'Brien
2258::Edmund H. North
2259::Edmund Penney
2260::Edna Purviance
2261::Edric Connor
2262::Eduard Fernández
2263::Eduard Nikolay Artemiev
2264::Eduardo Fajardo
2265::Eduardo García
2266::Eduardo Gómez
2267::Eduardo Noriega
2268::Eduardo Sacheri
2269::Eduardo Serra
2270::Eduardo Sánchez
2271::Edward Anhalt
2272::Edward Asner
2273::Edward Binns
2274::Edward Blatchford
2275::Edward Bunker
2276::Edward Burns
2277::Edward Colman
2278::Edward Dmytryk
2279::Edward Everett Horton
2280::Edward Furlong
2281::Edward G. Robinson
2282::Edward G. Robinson Jr.
2283::Edward Herrmann
2284::Edward James Olmos
2285::Edward Jemison
2286::Edward Jewesbury
2287::Edward Keane
2288::Edward Kleban
2289::Edward Lachman
2290::Edward Neumeier
2291::Edward Norton
2292::Edward Plumb
2293::Edward Shearmur
2294::Edward Wiley
2295::Edward Woodall
2296::Edward Woodward
2297::Edward Zwick
2298::Edwin Justus Mayer
2299::Edwin Maxwell
2300::Edwin S. Porter
2301::Efrem Zimbalist Jr.
2302::Efren Ramirez
2303::Eileen Atkins
2304::Eileen Essell
2305::Eileen Nicholas
2306::Eileen Pedde
2307::Eileen Rosen
2308::Eion Bailey
2309::El Fary
2310::El Gran Wyoming
2311::Elaine May
2312::Elaine Stewart
2313::Elan Mastai
2314::Elden Henson
2315::Eleanor Bergstein
2316::Eleanor Bron
2317::Eleanor David
2318::Eleanor Gecks
2319::Eleanor Henry
2320::Eleanor Parker
2321::Eleanor Tomlinson
2322::Elena Altieri
2323::Elena Anaya
2324::Elena Freigedo
2325::Elena Pedemonte
2326::Elena de Frutos
2327::Eli Marienthal
2328::Eli Roth
2329::Eli Snyder
2330::Eli Wallach
2331::Elia Cmiral
2332::Elia Galera
2333::Elia Kazan
2334::Elias Koteas
2335::Elijah Kelley
2336::Elijah Wood
2337::Elina Löwensohn
2338::Eliot Feld
2339::Elisa Méndez
2340::Elisabeth Shue
2341::Elisha Cook
2342::Elisha Cook Jr.
2343::Elisha Cuthbert
2344::Eliza Bennett
2345::Eliza Dushku
2346::Elizabeth Banks
2347::Elizabeth Berkley
2348::Elizabeth Berridge
2349::Elizabeth Berrington
2350::Elizabeth Bower
2351::Elizabeth Gorcey
2352::Elizabeth Hawthorne
2353::Elizabeth Hurley
2354::Elizabeth Marvel
2355::Elizabeth McGovern
2356::Elizabeth Reaser
2357::Elizabeth Regen
2358::Elizabeth Spriggs
2359::Elizabeth Wilson
2360::Elize du Toit
2361::Elle Fanning
2362::Elle MacPherson
2363::Ellen Burstyn
2364::Ellen Corby
2365::Ellen Crawford
2366::Ellen Farner
2367::Ellen Greene
2368::Ellen Kuras
2369::Ellen Page
2370::Ellen Pompeo
2371::Ellen Simon
2372::Ellie Cornell
2373::Ellie Kendrick
2374::Elliot Cowan
2375::Elliot Davis
2376::Elliot Goldenthal
2377::Elliot Silverstein
2378::Elliott Gould
2379::Elliott Reid
2380::Ellis W. Carter
2381::Ellsworth J. Fredericks
2382::Elmer Bernstein
2383::Eloi Yebra
2384::Eloy Azorín
2385::Elpidia Carrillo
2386::Elsa Lanchester
2387::Elsa Martinelli
2388::Elsa Pataky
2389::Elton John
2390::Elvira Quintillá
2391::Elvis Costello
2392::Elya Baskin
2393::Elyas M'Barek
2394::Elyes Gabel
2395::Embeth Davidtz
2396::Emeric Pressburger
2397::Emerson Gomes
2398::Emil Newman
2399::Emile Ardolino
2400::Emile Hirsch
2401::Emile Meyer
2402::Emilia Fox
2403::Emilie François
2404::Emilie de Ravin
2405::Emilio Echevarría
2406::Emilio Estévez
2407::Emilio Fernández
2408::Emilio Gavira
2409::Emilio Kauderer
2410::Emilio Laguna
2411::Emilio Martínez-Lázaro
2412::Emily Bach
2413::Emily Blunt
2414::Emily Browning
2415::Emily Deschanel
2416::Emily Mortimer
2417::Emily Peachey
2418::Emily Perkins
2419::Emily Watson
2420::Emily Woof
2421::Emma Bunton
2422::Emma Chambers
2423::Emma Henry
2424::Emma Penella
2425::Emma Pritchard
2426::Emma Stone
2427::Emma Thompson
2428::Emma Watson
2429::Emmanuel Johnson
2430::Emmanuel Lubezki
2431::Emmanuelle Béart
2432::Emmanuelle Chriqui
2433::Emmanuelle Grönvold
2434::Emmanuelle Riva
2435::Emmanuelle Seigner
2436::Emmy Rossum
2437::Emun Elliott
2438::Encarni Manfredi
2439::Enn Reitel
2440::Ennio Flaiano
2441::Ennio Morricone
2442::Enrico Colantoni
2443::Enrico Lo Verso
2444::Enrico Mendioli
2445::Enrique Acosta
2446::Enrique Gato
2447::Enrique López Lavigne
2448::Enrique Pelayo
2449::Enrique San Francisco
2450::Enrique Tusquets
2451::Enrique Villen
2452::Enrique Villén
2453::Enuka Okuma
2454::Enzo Barboni
2455::Enzo Cannavale
2456::Enzo Cilenti
2457::Enzo Petito
2458::Enzo Robutti
2459::Enzo Staiola
2460::Erasmo Pascual
2461::Erdman Penner
2462::Eric Allan Kramer
2463::Eric Balfour
2464::Eric Bana
2465::Eric Bergren
2466::Eric Blore
2467::Eric Bogosian
2468::Eric Bress
2469::Eric Christian Olsen
2470::Eric Clapton
2471::Eric Dane
2472::Eric Darnell
2473::Eric Gautier
2474::Eric Goldberg
2475::Eric Idle
2476::Eric Lively
2477::Eric Lloyd
2478::Eric Roberts
2479::Eric Roth
2480::Eric Schweig
2481::Eric Serra
2482::Eric Silver
2483::Eric Steelberg
2484::Eric Stoltz
2485::Eric Stonestreet
2486::Eric Sykes
2487::Eric Toledano
2488::Eric West
2489::Eric Winter
2490::Erica Frene
2491::Erich Segal
2492::Erich Wolfgang Korngold
2493::Erich von Stroheim
2494::Erick Avari
2495::Ericson Core
2496::Erik Bergquist
2497::Erik Chitty
2498::Erik King
2499::Erik Rhodes
2500::Erika Andia
2501::Erika Carlsson
2502::Erika Eleniak
2503::Eriko Tamura
2504::Ernest Abuba
2505::Ernest Borgnine
2506::Ernest Gold
